frame_id,object_id,class,x,y,center,xmin,ymin,xmax,ymax
61,3,person,675.0,227.5,"(675, 227)",603,13,747,442
62,1,person,1018.0,346.0,"(1018, 346)",917,21,1119,671
62,2,person,431.0,198.5,"(431, 198)",372,19,490,378
62,3,person,677.5,227.0,"(677, 227)",604,6,751,448
63,1,person,1022.5,347.0,"(1022, 347)",925,23,1120,671
63,2,person,433.0,198.0,"(433, 198)",374,18,492,378
63,3,person,679.5,227.0,"(679, 227)",606,4,753,450
64,1,person,1023.5,362.5,"(1023, 363)",932,49,1115,676
64,2,person,436.0,197.5,"(436, 198)",379,24,493,371
64,3,person,682.0,227.5,"(682, 227)",609,3,755,452
65,1,person,1024.0,368.5,"(1024, 369)",936,58,1112,679
65,2,person,438.0,198.0,"(438, 198)",381,27,495,369
65,3,person,683.0,227.5,"(683, 227)",610,3,756,452
66,1,person,1025.0,372.0,"(1025, 372)",939,57,1111,687
66,2,person,441.5,197.5,"(442, 197)",384,27,499,368
66,3,person,690.5,226.0,"(690, 226)",617,0,764,452
67,1,person,1025.5,373.0,"(1025, 373)",942,60,1109,686
67,2,person,444.0,197.0,"(444, 197)",387,28,501,366
67,3,person,694.0,225.0,"(694, 225)",621,0,767,450
68,1,person,1025.5,373.5,"(1026, 373)",944,60,1107,687
68,2,person,447.0,196.0,"(447, 196)",390,28,504,364
68,3,person,697.5,224.0,"(698, 224)",625,0,770,448
69,1,person,1035.0,373.5,"(1035, 373)",957,62,1113,685
69,2,person,452.0,198.5,"(452, 199)",393,24,511,373
69,3,person,699.0,227.0,"(699, 227)",630,14,768,440
70,1,person,1038.5,374.0,"(1038, 374)",963,64,1114,684
70,2,person,456.5,200.0,"(456, 200)",396,22,517,378
70,3,person,703.0,229.0,"(703, 229)",635,18,771,440
71,1,person,1039.5,373.5,"(1039, 373)",966,63,1113,684
71,2,person,457.5,200.5,"(458, 200)",397,22,518,379
71,3,person,704.5,229.5,"(705, 229)",637,19,772,440
72,1,person,1040.0,373.5,"(1040, 374)",969,66,1111,681
72,2,person,459.0,199.5,"(459, 200)",399,22,519,377
72,3,person,708.5,229.0,"(709, 229)",640,14,777,444
73,1,person,1044.0,375.0,"(1044, 375)",974,69,1114,681
73,2,person,460.5,199.0,"(460, 199)",400,18,521,380
73,3,person,712.5,230.0,"(713, 230)",643,9,782,451
74,1,person,1042.5,373.5,"(1042, 373)",977,81,1108,666
74,2,person,460.5,199.5,"(461, 200)",400,17,521,382
74,3,person,715.5,230.5,"(715, 231)",645,3,786,458
75,1,person,1045.5,374.5,"(1046, 374)",981,85,1110,664
75,2,person,463.0,199.5,"(463, 199)",403,18,523,381
75,3,person,719.0,230.5,"(719, 231)",648,0,790,461
76,2,person,465.5,199.0,"(466, 199)",406,17,525,381
76,3,person,721.5,230.5,"(721, 230)",651,0,792,461
77,2,person,466.5,199.0,"(466, 199)",407,17,526,381
77,3,person,722.0,231.0,"(722, 231)",652,0,792,462
78,1,person,1047.0,349.5,"(1047, 349)",993,97,1101,602
78,2,person,467.0,193.0,"(467, 193)",411,21,523,365
78,3,person,724.5,233.0,"(724, 232)",655,0,794,466
79,1,person,1046.5,344.5,"(1047, 345)",996,98,1097,591
79,2,person,470.5,189.5,"(471, 190)",417,23,524,356
79,3,person,727.0,235.0,"(727, 235)",657,0,797,470
80,1,person,1048.5,342.5,"(1049, 342)",999,102,1098,583
80,2,person,474.0,188.0,"(474, 188)",422,26,526,350
80,3,person,731.0,235.0,"(731, 234)",662,0,800,470
81,2,person,478.0,188.0,"(478, 188)",426,26,530,350
81,3,person,740.0,235.0,"(740, 234)",671,0,809,470
82,2,person,485.0,187.5,"(485, 188)",434,28,536,347
82,3,person,742.5,234.5,"(742, 234)",675,0,810,469
83,2,person,487.0,188.0,"(487, 188)",437,29,537,347
83,3,person,743.0,234.0,"(743, 234)",676,0,810,468
84,2,person,494.0,187.0,"(494, 187)",444,29,544,345
84,3,person,745.5,236.0,"(745, 236)",679,2,812,470
85,2,person,498.5,187.5,"(498, 188)",448,27,549,348
85,3,person,746.5,240.0,"(746, 240)",679,0,814,480
86,2,person,501.5,187.0,"(502, 187)",452,28,551,346
86,3,person,749.5,249.0,"(749, 249)",682,8,817,490
87,2,person,505.5,187.0,"(505, 187)",456,28,555,346
87,3,person,755.5,253.5,"(755, 254)",685,4,826,503
88,2,person,508.0,187.0,"(508, 187)",459,28,557,346
88,3,person,761.0,256.0,"(761, 256)",689,6,833,506
89,2,person,509.0,187.0,"(509, 187)",461,28,557,346
89,3,person,763.0,257.0,"(763, 257)",690,7,836,507
90,2,person,510.5,186.5,"(510, 186)",463,29,558,344
90,3,person,763.0,259.0,"(763, 259)",688,5,838,513
91,2,person,512.5,187.5,"(512, 187)",465,31,560,344
91,3,person,762.5,260.0,"(763, 260)",686,1,839,519
92,2,person,518.5,187.5,"(518, 187)",471,31,566,344
92,3,person,764.5,261.5,"(764, 261)",689,6,840,517
93,2,person,526.5,186.5,"(526, 187)",478,31,575,342
93,3,person,767.5,260.5,"(767, 261)",693,8,842,513
94,2,person,532.5,187.5,"(533, 187)",482,32,583,343
94,3,person,774.0,258.0,"(774, 258)",701,8,847,508
95,2,person,534.5,188.0,"(535, 188)",483,32,586,344
95,3,person,776.5,257.0,"(776, 257)",704,8,849,506
96,2,person,536.0,187.0,"(536, 187)",483,31,589,343
96,3,person,780.0,258.5,"(780, 259)",707,6,853,511
97,2,person,537.0,187.0,"(537, 187)",482,31,592,343
97,3,person,789.5,260.5,"(790, 260)",716,2,863,519
98,2,person,538.0,186.5,"(538, 187)",482,32,594,341
98,3,person,795.0,261.5,"(795, 261)",722,2,868,521
99,2,person,538.5,188.5,"(539, 189)",482,36,595,341
99,3,person,802.0,262.0,"(802, 262)",731,6,873,518
100,2,person,539.0,187.5,"(539, 188)",481,35,597,340
100,3,person,808.5,263.5,"(809, 263)",737,3,880,524
101,2,person,538.0,187.0,"(538, 187)",479,35,597,339
101,3,person,811.0,264.0,"(811, 264)",740,2,882,526
102,2,person,540.5,186.0,"(540, 186)",481,35,600,337
102,3,person,814.0,263.5,"(814, 264)",743,0,885,527
103,1,person,1046.0,291.0,"(1046, 291)",1009,110,1083,472
103,2,person,544.0,185.5,"(544, 185)",484,35,604,336
103,3,person,815.5,263.0,"(816, 263)",745,0,886,526
104,1,person,1045.0,288.5,"(1045, 288)",1009,109,1081,468
104,2,person,546.5,184.5,"(547, 184)",485,30,608,339
104,3,person,818.5,265.5,"(818, 265)",747,0,890,531
105,1,person,1043.5,288.0,"(1044, 288)",1007,108,1080,468
105,2,person,553.5,183.0,"(554, 183)",492,27,615,339
105,3,person,830.5,263.5,"(830, 263)",759,0,902,527
106,1,person,1042.5,286.0,"(1042, 286)",1007,108,1078,464
106,2,person,560.5,181.5,"(560, 181)",501,26,620,337
106,3,person,838.0,264.0,"(838, 264)",764,0,912,528
107,1,person,1042.0,285.0,"(1042, 285)",1006,108,1078,462
107,2,person,562.5,180.5,"(563, 181)",504,25,621,336
107,3,person,841.0,264.5,"(841, 264)",765,0,917,529
108,1,person,1041.5,269.0,"(1041, 269)",1003,77,1080,461
108,2,person,567.5,180.5,"(568, 180)",511,26,624,335
108,3,person,846.0,264.5,"(846, 264)",768,0,924,529
109,1,person,1020.0,257.0,"(1020, 257)",972,35,1068,479
109,2,person,571.0,178.5,"(571, 179)",517,25,625,332
109,3,person,853.0,264.0,"(853, 264)",772,0,934,528
110,1,person,1014.5,253.0,"(1015, 253)",963,31,1066,475
110,2,person,577.0,177.5,"(577, 177)",525,27,629,328
110,3,person,862.5,264.0,"(863, 263)",778,0,947,528
111,1,person,1015.0,249.5,"(1015, 250)",962,33,1068,466
111,2,person,582.0,179.5,"(582, 180)",531,28,633,331
111,3,person,871.5,264.5,"(872, 264)",783,0,960,529
112,1,person,1015.5,249.5,"(1016, 249)",961,35,1070,464
112,2,person,586.0,180.5,"(586, 180)",536,29,636,332
112,3,person,879.0,266.0,"(879, 266)",786,0,972,532
113,1,person,1016.0,249.5,"(1016, 249)",960,35,1072,464
113,2,person,587.0,180.0,"(587, 180)",539,29,635,331
113,3,person,881.0,266.5,"(881, 266)",784,0,978,533
114,1,person,1010.5,250.0,"(1010, 250)",951,30,1070,470
114,2,person,588.5,180.5,"(589, 180)",541,28,636,333
114,3,person,882.5,267.0,"(882, 267)",782,0,983,534
115,1,person,1008.0,253.5,"(1008, 254)",945,25,1071,482
115,2,person,594.5,179.5,"(594, 179)",548,29,641,330
115,3,person,882.0,267.5,"(882, 267)",778,0,986,535
116,1,person,1009.0,248.0,"(1009, 248)",947,30,1071,466
116,2,person,600.5,179.0,"(601, 179)",555,33,646,325
116,3,person,882.0,269.5,"(882, 269)",775,0,989,539
117,1,person,1010.0,246.5,"(1010, 247)",948,32,1072,461
117,2,person,608.0,178.5,"(608, 178)",562,33,654,324
117,3,person,891.5,267.0,"(891, 267)",783,0,1000,534
118,1,person,1011.0,253.0,"(1011, 253)",946,31,1076,475
118,2,person,613.0,179.0,"(613, 179)",566,35,660,323
118,3,person,897.0,265.0,"(897, 265)",787,0,1007,530
119,1,person,1011.5,256.0,"(1012, 256)",945,31,1078,481
119,2,person,614.5,179.5,"(615, 179)",566,36,663,323
119,3,person,899.0,264.5,"(899, 265)",787,0,1011,529
120,1,person,1016.0,258.5,"(1016, 258)",949,30,1083,487
120,2,person,617.5,178.5,"(617, 179)",568,34,667,323
120,3,person,902.0,265.0,"(902, 265)",788,1,1016,529
121,1,person,1019.5,259.5,"(1019, 259)",954,33,1085,486
121,2,person,622.0,178.0,"(622, 178)",571,34,673,322
121,3,person,903.0,266.5,"(903, 266)",787,1,1019,532
122,1,person,1019.0,260.5,"(1019, 261)",953,29,1085,492
122,2,person,621.0,178.0,"(621, 178)",569,34,673,322
122,3,person,900.5,265.0,"(900, 265)",784,0,1017,530
123,1,person,1023.5,259.5,"(1024, 259)",958,25,1089,494
123,2,person,623.5,178.5,"(624, 179)",571,36,676,321
123,3,person,902.0,267.0,"(902, 267)",785,0,1019,534
124,1,person,1027.5,244.5,"(1027, 245)",966,20,1089,469
124,2,person,623.0,179.5,"(623, 179)",568,34,678,325
124,3,person,911.5,269.5,"(912, 269)",794,0,1029,539
125,1,person,1028.5,238.5,"(1029, 239)",969,19,1088,458
125,2,person,623.0,179.5,"(623, 179)",567,33,679,326
125,3,person,915.5,270.5,"(915, 270)",798,0,1033,541
126,1,person,1027.5,251.5,"(1027, 251)",965,15,1090,488
126,2,person,622.5,179.0,"(622, 179)",567,36,678,322
126,3,person,928.5,269.5,"(929, 269)",811,0,1046,539
127,1,person,1028.0,250.5,"(1028, 251)",965,12,1091,489
127,2,person,626.5,179.0,"(627, 179)",572,38,681,320
127,3,person,935.0,270.5,"(935, 270)",817,0,1053,541
128,2,person,630.5,178.0,"(630, 178)",576,35,685,321
128,3,person,936.5,271.0,"(936, 271)",818,0,1055,542
129,2,person,639.5,176.0,"(640, 176)",585,32,694,320
129,3,person,943.5,272.0,"(944, 272)",825,1,1062,543
130,2,person,646.5,175.5,"(647, 176)",594,32,699,319
130,3,person,954.0,279.0,"(954, 279)",835,0,1073,558
131,2,person,650.0,175.5,"(650, 176)",599,32,701,319
131,3,person,958.0,282.0,"(958, 282)",840,0,1076,564
132,2,person,654.0,177.5,"(654, 177)",604,33,704,322
132,3,person,966.0,282.0,"(966, 282)",851,1,1081,563
133,2,person,656.0,176.5,"(656, 177)",607,31,705,322
133,3,person,983.0,284.0,"(983, 284)",871,0,1095,568
134,2,person,660.5,177.5,"(661, 178)",613,33,708,322
134,3,person,992.0,291.5,"(992, 291)",882,0,1102,583
135,2,person,663.5,177.0,"(663, 177)",617,33,710,321
135,3,person,997.0,293.5,"(997, 293)",890,0,1104,587
136,2,person,666.0,176.0,"(666, 176)",621,33,711,319
136,3,person,1000.0,291.5,"(1000, 291)",897,0,1103,583
137,2,person,666.5,176.0,"(667, 176)",622,33,711,319
137,3,person,1000.5,291.0,"(1001, 291)",900,0,1101,582
138,2,person,668.0,176.0,"(668, 176)",624,32,712,320
138,3,person,1003.0,288.5,"(1003, 288)",906,0,1100,577
139,1,person,946.5,210.5,"(946, 210)",897,17,996,404
139,2,person,669.0,175.0,"(669, 175)",625,29,713,321
139,3,person,1005.5,286.5,"(1005, 286)",911,0,1100,573
140,1,person,941.0,207.5,"(941, 208)",892,16,990,399
140,2,person,671.5,176.0,"(672, 176)",628,31,715,321
140,3,person,1005.5,283.0,"(1006, 283)",915,6,1096,560
141,1,person,921.5,228.0,"(922, 228)",870,37,973,419
141,2,person,674.0,176.0,"(674, 176)",631,30,717,322
141,3,person,1005.0,282.0,"(1005, 282)",916,8,1094,556
142,1,person,915.5,232.0,"(916, 232)",861,39,970,425
142,2,person,677.5,176.5,"(677, 176)",634,29,721,324
142,3,person,1001.5,281.0,"(1002, 281)",913,5,1090,557
143,1,person,913.5,234.0,"(914, 234)",857,41,970,427
143,2,person,678.5,176.0,"(678, 176)",635,28,722,324
143,3,person,1000.5,280.5,"(1000, 281)",912,4,1089,557
144,1,person,907.0,233.0,"(907, 233)",848,37,966,429
144,2,person,677.0,176.0,"(677, 176)",634,29,720,323
144,3,person,1002.0,281.5,"(1002, 281)",916,10,1088,553
145,1,person,907.0,234.5,"(907, 234)",846,38,968,431
145,2,person,678.0,174.5,"(678, 175)",635,29,721,320
145,3,person,1002.5,281.0,"(1002, 281)",916,7,1089,555
146,1,person,907.5,235.0,"(907, 235)",845,39,970,431
146,2,person,678.0,174.5,"(678, 174)",636,30,720,319
146,3,person,1001.5,281.0,"(1002, 281)",916,8,1087,554
147,1,person,903.0,234.5,"(903, 235)",839,40,967,429
147,2,person,680.0,176.5,"(680, 176)",638,34,722,319
147,3,person,1001.5,282.0,"(1001, 282)",917,11,1086,553
148,1,person,898.5,234.5,"(898, 234)",832,43,965,426
148,2,person,681.5,176.5,"(681, 177)",639,35,724,318
148,3,person,1002.5,284.0,"(1003, 284)",919,16,1086,552
149,1,person,897.0,234.5,"(897, 234)",829,44,965,425
149,2,person,681.5,176.5,"(682, 177)",639,35,724,318
149,3,person,1003.0,284.0,"(1003, 284)",920,17,1086,551
150,1,person,895.0,234.5,"(895, 235)",825,45,965,424
150,2,person,691.0,178.0,"(691, 178)",648,38,734,318
150,3,person,1004.0,290.0,"(1004, 290)",922,28,1086,552
151,1,person,894.0,235.0,"(894, 235)",823,46,965,424
151,2,person,698.0,178.0,"(698, 178)",653,37,743,319
151,3,person,1004.5,293.0,"(1005, 293)",923,34,1086,552
152,1,person,892.5,235.0,"(892, 235)",820,45,965,425
152,2,person,696.5,179.5,"(697, 179)",651,40,742,319
152,3,person,1004.0,297.0,"(1004, 297)",924,42,1084,552
153,1,person,890.0,232.5,"(890, 233)",818,45,962,420
153,2,person,701.0,179.5,"(701, 179)",654,40,748,319
153,3,person,1007.5,296.0,"(1008, 296)",928,43,1087,549
154,1,person,882.5,228.5,"(882, 228)",812,44,953,413
154,2,person,703.0,180.0,"(703, 180)",654,40,752,320
154,3,person,1011.0,295.5,"(1011, 296)",932,42,1090,549
155,1,person,880.0,226.5,"(880, 227)",810,43,950,410
155,2,person,704.0,180.0,"(704, 180)",653,40,755,320
155,3,person,1012.5,295.0,"(1012, 295)",934,41,1091,549
156,1,person,877.5,224.5,"(877, 224)",809,44,946,405
156,2,person,703.5,180.0,"(704, 180)",652,40,755,320
156,3,person,1017.0,307.5,"(1017, 308)",941,58,1093,557
157,1,person,872.0,218.0,"(872, 218)",804,35,940,401
157,2,person,703.5,179.0,"(704, 179)",651,40,756,318
157,3,person,1018.5,310.0,"(1019, 310)",943,62,1094,558
158,1,person,861.5,214.0,"(861, 214)",796,34,927,394
158,2,person,707.0,177.5,"(707, 177)",654,39,760,316
158,3,person,1037.0,297.5,"(1037, 297)",963,44,1111,551
159,1,person,850.5,211.0,"(851, 211)",788,39,913,383
159,2,person,711.5,177.5,"(712, 178)",657,37,766,318
159,3,person,1041.5,308.0,"(1042, 308)",972,59,1111,557
160,1,person,836.5,209.0,"(837, 209)",774,39,899,379
160,2,person,715.5,175.0,"(716, 175)",660,35,771,315
160,3,person,1047.0,298.5,"(1047, 298)",985,67,1109,530
161,1,person,832.0,208.5,"(832, 208)",769,39,895,378
161,2,person,717.5,174.0,"(717, 174)",661,34,774,314
161,3,person,1048.5,294.0,"(1049, 294)",990,69,1107,519
162,1,person,826.5,209.0,"(827, 209)",763,39,890,379
162,2,person,718.0,171.5,"(718, 171)",663,36,773,307
162,3,person,1053.0,291.5,"(1053, 292)",998,70,1108,513
163,1,person,826.0,209.5,"(826, 209)",762,38,890,381
163,2,person,729.0,169.5,"(729, 169)",676,36,782,303
163,3,person,1056.5,291.5,"(1057, 291)",1002,74,1111,509
164,1,person,821.5,210.0,"(822, 210)",758,40,885,380
164,2,person,738.0,170.5,"(738, 171)",685,33,791,308
165,1,person,815.0,210.5,"(815, 211)",752,41,878,380
165,2,person,741.0,171.0,"(741, 171)",689,31,793,311
165,3,person,1057.5,289.5,"(1058, 290)",1008,83,1107,496
166,1,person,807.5,211.0,"(807, 211)",744,42,871,380
166,2,person,743.0,164.0,"(743, 164)",694,28,792,300
166,3,person,1056.0,289.5,"(1056, 289)",1008,80,1104,499
167,1,person,804.5,211.0,"(805, 211)",740,42,869,380
167,2,person,743.0,162.0,"(743, 162)",696,28,790,296
167,3,person,1056.0,289.0,"(1056, 289)",1009,79,1103,499
168,1,person,797.5,213.0,"(797, 213)",733,46,862,380
168,2,person,744.0,160.5,"(744, 161)",698,27,790,294
168,3,person,1056.5,289.5,"(1056, 289)",1011,79,1102,500
169,1,person,790.5,213.5,"(791, 213)",724,46,857,381
169,2,person,745.5,161.0,"(745, 161)",700,26,791,296
169,3,person,1052.5,288.0,"(1052, 288)",1005,67,1100,509
170,1,person,781.0,210.5,"(781, 210)",712,42,850,379
170,2,person,747.0,160.0,"(747, 160)",703,26,791,294
170,3,person,1047.5,285.5,"(1047, 286)",1001,65,1094,506
171,1,person,774.5,207.5,"(775, 207)",703,37,846,378
171,2,person,747.5,159.5,"(747, 160)",705,26,790,293
171,3,person,1043.5,284.5,"(1043, 284)",997,65,1090,504
172,1,person,772.0,207.5,"(772, 207)",698,35,846,380
172,2,person,750.0,155.0,"(750, 155)",710,28,790,282
172,3,person,1039.5,274.5,"(1039, 275)",993,58,1086,491
173,1,person,771.0,208.0,"(771, 208)",695,35,847,381
173,2,person,751.0,154.0,"(751, 154)",712,29,790,279
173,3,person,1037.5,270.5,"(1038, 271)",991,55,1084,486
