frame_id,object_id,class,x,y,center,xmin,ymin,xmax,ymax
54,1,person,293.5,391.0,"(293, 391)",186,79,401,703
54,2,person,502.5,256.5,"(502, 257)",406,0,599,513
54,7,person,952.5,227.0,"(952, 227)",888,23,1017,431
55,1,person,286.5,404.0,"(286, 404)",183,103,390,705
55,2,person,505.5,257.0,"(506, 257)",408,0,603,514
55,7,person,949.5,226.0,"(950, 226)",887,26,1012,426
56,1,person,282.0,408.5,"(282, 409)",180,112,384,705
56,2,person,510.0,257.0,"(510, 257)",412,0,608,514
56,7,person,945.0,218.0,"(945, 218)",885,26,1005,410
57,2,person,513.5,256.0,"(514, 255)",415,0,612,512
57,7,person,940.5,213.0,"(940, 213)",883,29,998,397
58,2,person,514.0,256.0,"(514, 256)",415,0,613,512
58,7,person,931.5,209.0,"(932, 209)",873,21,990,397
59,2,person,514.0,256.0,"(514, 256)",415,0,613,512
59,7,person,929.0,208.0,"(929, 208)",870,19,988,397
60,2,person,516.0,256.0,"(516, 256)",417,0,615,512
60,7,person,923.5,206.0,"(924, 206)",865,20,982,392
61,2,person,519.5,255.5,"(519, 255)",421,0,618,511
61,7,person,921.0,202.0,"(921, 202)",863,17,979,387
62,2,person,522.0,256.0,"(522, 256)",424,0,620,512
62,7,person,917.5,202.0,"(918, 202)",858,14,977,390
63,2,person,524.5,254.0,"(525, 254)",427,0,622,508
63,7,person,909.5,200.0,"(909, 200)",852,18,967,382
64,2,person,528.0,252.5,"(528, 252)",431,0,625,505
64,7,person,900.5,200.5,"(901, 201)",840,13,961,388
65,2,person,529.0,252.0,"(529, 252)",432,0,626,504
65,7,person,897.5,200.5,"(898, 201)",835,11,960,390
66,2,person,532.5,250.5,"(532, 250)",436,0,629,501
66,7,person,894.0,201.0,"(894, 201)",830,10,958,392
67,2,person,535.0,250.5,"(535, 250)",439,0,631,501
67,7,person,889.5,201.5,"(889, 202)",824,10,955,393
68,2,person,541.0,247.5,"(541, 247)",448,0,634,495
68,7,person,877.5,203.5,"(878, 203)",813,23,942,384
69,2,person,548.5,243.5,"(548, 243)",460,0,637,487
69,7,person,872.0,202.5,"(872, 202)",805,21,939,384
70,2,person,555.5,237.5,"(556, 237)",472,0,639,475
70,7,person,865.5,202.5,"(865, 202)",795,17,936,388
71,2,person,558.5,235.0,"(558, 235)",478,0,639,470
71,7,person,862.5,202.5,"(863, 203)",790,16,935,389
72,2,person,564.0,233.0,"(564, 233)",486,0,642,466
72,7,person,855.5,203.5,"(855, 204)",783,20,928,387
73,2,person,570.5,233.5,"(570, 233)",494,0,647,467
73,7,person,852.5,202.0,"(853, 202)",780,20,925,384
74,2,person,575.5,236.5,"(576, 236)",499,0,652,473
74,7,person,849.5,200.5,"(850, 201)",777,20,922,381
75,2,person,579.5,235.5,"(580, 235)",504,0,655,471
75,7,person,846.0,197.0,"(846, 197)",775,22,917,372
76,2,person,584.0,234.5,"(584, 234)",509,0,659,469
76,7,person,842.0,194.0,"(842, 194)",771,19,913,369
77,2,person,585.0,234.0,"(585, 234)",510,0,660,468
77,7,person,840.5,193.0,"(841, 193)",769,18,912,368
78,2,person,594.5,232.0,"(595, 232)",520,0,669,464
78,7,person,841.5,189.5,"(841, 190)",771,13,912,366
79,2,person,602.5,230.5,"(603, 230)",528,0,677,461
79,7,person,833.5,185.5,"(833, 185)",765,10,902,361
80,2,person,613.5,229.5,"(614, 229)",538,0,689,459
80,7,person,827.5,184.0,"(828, 184)",760,6,895,362
81,2,person,622.5,230.5,"(622, 230)",545,0,700,461
81,7,person,823.0,185.0,"(823, 185)",758,7,888,363
82,2,person,630.5,230.0,"(631, 230)",552,0,709,460
82,7,person,817.5,186.0,"(817, 186)",754,8,881,364
83,2,person,633.5,230.0,"(634, 230)",554,0,713,460
83,7,person,814.5,187.0,"(815, 187)",753,9,876,365
84,2,person,636.5,230.0,"(637, 230)",556,0,717,460
84,7,person,808.5,185.5,"(809, 186)",750,13,867,358
85,2,person,640.5,230.5,"(640, 230)",559,0,722,461
85,7,person,801.5,185.5,"(802, 185)",744,13,859,358
86,2,person,642.0,231.5,"(642, 231)",559,0,725,463
86,7,person,795.5,184.5,"(795, 185)",740,14,851,355
87,2,person,644.0,232.0,"(644, 232)",560,0,728,464
87,7,person,790.0,179.0,"(790, 179)",738,15,842,343
88,2,person,648.5,232.0,"(649, 232)",563,0,734,464
88,7,person,780.0,178.5,"(780, 179)",725,5,835,352
89,2,person,650.0,232.0,"(650, 232)",563,0,737,464
89,7,person,776.5,178.5,"(776, 178)",721,2,832,355
90,2,person,651.0,232.5,"(651, 232)",563,0,739,465
90,7,person,769.0,179.5,"(769, 180)",714,4,824,355
91,2,person,651.0,231.5,"(651, 231)",562,0,740,463
91,7,person,765.5,181.0,"(765, 181)",710,3,821,359
92,2,person,648.0,230.5,"(648, 230)",558,0,738,461
92,7,person,763.5,184.5,"(763, 184)",709,11,818,358
93,2,person,650.0,229.0,"(650, 229)",560,0,740,458
93,7,person,763.5,192.5,"(763, 192)",710,22,817,363
94,2,person,654.0,229.5,"(654, 230)",564,1,744,458
94,7,person,762.5,195.5,"(763, 195)",710,27,815,364
95,2,person,655.0,229.5,"(655, 230)",565,2,745,457
95,7,person,762.5,196.0,"(763, 196)",711,28,814,364
96,2,person,659.0,228.5,"(659, 229)",570,4,748,453
96,7,person,760.0,189.0,"(760, 189)",710,24,810,354
97,2,person,668.5,227.0,"(669, 227)",582,8,755,446
97,7,person,756.5,189.0,"(756, 189)",707,25,806,353
98,2,person,688.0,224.5,"(688, 224)",602,8,774,441
99,2,person,699.5,219.5,"(700, 219)",615,6,784,433
100,2,person,703.5,217.0,"(703, 217)",620,4,787,430
101,2,person,704.5,216.5,"(705, 216)",622,4,787,429
102,2,person,704.0,216.0,"(704, 216)",622,1,786,431
103,2,person,706.5,216.0,"(706, 216)",626,0,787,432
104,2,person,707.5,217.0,"(708, 217)",628,0,787,434
105,2,person,710.0,217.5,"(710, 217)",632,0,788,435
106,2,person,711.0,220.0,"(711, 219)",633,0,789,440
107,2,person,711.5,220.5,"(712, 220)",634,0,789,441
108,2,person,710.0,212.5,"(710, 212)",636,1,784,424
108,7,person,653.5,148.5,"(654, 148)",611,7,696,290
109,2,person,713.0,210.0,"(713, 210)",640,1,786,419
109,7,person,649.5,149.5,"(650, 149)",607,8,692,291
110,2,person,718.5,208.5,"(718, 209)",646,2,791,415
110,7,person,647.5,153.0,"(648, 153)",605,8,690,298
111,2,person,725.5,208.5,"(725, 209)",655,4,796,413
111,7,person,649.0,170.0,"(649, 170)",601,6,697,334
112,2,person,731.0,210.5,"(731, 210)",662,6,800,415
112,7,person,649.5,175.0,"(649, 175)",599,5,700,345
113,2,person,733.0,211.0,"(733, 211)",665,7,801,415
113,7,person,650.0,176.0,"(650, 176)",599,4,701,348
114,2,person,733.5,210.5,"(734, 211)",665,2,802,419
114,7,person,651.5,180.0,"(652, 180)",598,3,705,357
115,2,person,739.0,211.5,"(739, 211)",672,12,806,411
115,7,person,646.5,183.5,"(647, 183)",592,6,701,361
116,2,person,740.5,211.0,"(741, 211)",674,15,807,407
116,7,person,642.0,186.0,"(642, 186)",585,8,699,364
117,2,person,744.0,208.0,"(744, 208)",676,8,812,408
117,7,person,639.5,190.5,"(639, 190)",581,13,698,368
118,2,person,745.5,206.0,"(745, 206)",677,2,814,410
118,7,person,636.5,189.5,"(637, 190)",577,14,696,365
119,2,person,746.0,205.5,"(746, 206)",677,0,815,411
119,7,person,636.0,189.5,"(636, 189)",575,15,697,364
120,2,person,745.5,210.0,"(746, 210)",677,8,814,412
120,7,person,633.0,190.5,"(633, 191)",570,15,696,366
121,2,person,746.5,211.0,"(746, 211)",677,10,816,412
121,7,person,632.0,190.5,"(632, 190)",568,16,696,365
122,2,person,748.5,207.5,"(749, 208)",679,3,818,412
122,7,person,627.5,189.5,"(628, 190)",563,18,692,361
123,2,person,750.0,208.5,"(750, 208)",680,1,820,416
123,7,person,622.0,189.5,"(622, 190)",556,18,688,361
124,2,person,753.0,208.0,"(753, 208)",684,0,822,416
124,7,person,618.0,188.5,"(618, 188)",551,17,685,360
125,2,person,754.0,207.5,"(754, 207)",686,0,822,415
125,7,person,616.5,187.5,"(617, 188)",549,16,684,359
126,2,person,754.0,211.5,"(754, 211)",686,0,822,423
126,7,person,615.0,186.0,"(615, 186)",547,14,683,358
127,2,person,756.5,213.5,"(757, 213)",689,0,824,427
127,7,person,612.0,185.5,"(612, 185)",542,6,682,365
128,2,person,758.5,212.5,"(758, 212)",692,0,825,425
128,7,person,609.0,186.0,"(609, 186)",539,2,679,370
129,2,person,759.5,210.0,"(759, 210)",694,0,825,420
129,7,person,605.0,186.5,"(605, 186)",535,0,675,373
130,2,person,759.5,206.0,"(759, 206)",696,0,823,412
130,7,person,600.5,185.5,"(601, 186)",533,2,668,369
131,2,person,759.5,205.0,"(759, 204)",697,0,822,410
131,7,person,599.5,185.0,"(599, 185)",534,3,665,367
132,2,person,760.0,203.0,"(760, 203)",698,0,822,406
132,7,person,596.5,184.5,"(596, 185)",533,5,660,364
133,2,person,761.5,199.0,"(762, 199)",701,0,822,398
133,7,person,593.0,184.0,"(593, 184)",532,10,654,358
134,2,person,762.5,198.0,"(763, 197)",702,0,823,396
134,7,person,585.5,183.0,"(586, 183)",524,6,647,360
135,2,person,762.0,196.0,"(762, 195)",703,0,821,392
135,7,person,580.5,182.0,"(580, 182)",519,4,642,360
136,2,person,760.5,194.5,"(760, 194)",701,0,820,389
136,7,person,572.5,183.0,"(573, 183)",512,7,633,359
137,2,person,760.0,194.0,"(760, 194)",701,0,819,388
137,7,person,570.0,183.5,"(570, 184)",509,8,631,359
138,2,person,759.0,192.5,"(759, 192)",700,0,818,385
138,7,person,563.0,183.5,"(563, 184)",502,8,624,359
139,2,person,759.5,192.5,"(760, 192)",700,0,819,385
139,7,person,555.0,183.5,"(555, 183)",493,10,617,357
140,2,person,759.5,192.5,"(760, 192)",700,0,819,385
140,7,person,549.0,185.5,"(549, 186)",485,10,613,361
141,2,person,758.5,192.5,"(759, 192)",699,0,818,385
141,7,person,542.5,184.0,"(542, 184)",478,11,607,357
142,2,person,757.0,190.5,"(757, 190)",698,0,816,381
142,7,person,531.5,184.0,"(532, 184)",463,6,600,362
143,2,person,756.0,190.0,"(756, 190)",697,0,815,380
143,7,person,528.0,184.5,"(528, 184)",457,4,599,365
144,2,person,755.5,191.0,"(755, 191)",696,0,815,382
144,7,person,524.0,185.5,"(524, 185)",451,4,597,367
145,2,person,755.0,191.0,"(755, 191)",695,0,815,382
145,7,person,520.5,188.0,"(520, 188)",446,5,595,371
146,2,person,754.0,190.5,"(754, 190)",694,0,814,381
146,7,person,518.5,189.5,"(519, 189)",442,6,595,373
147,2,person,753.5,189.5,"(754, 189)",694,0,813,379
147,7,person,515.5,193.0,"(515, 193)",437,6,594,380
148,2,person,753.5,189.0,"(754, 189)",694,0,813,378
148,7,person,511.5,203.5,"(512, 204)",430,11,593,396
149,2,person,754.0,189.0,"(754, 189)",695,0,813,378
149,7,person,510.5,207.5,"(510, 207)",428,13,593,402
150,2,person,754.5,190.0,"(754, 190)",695,0,814,380
150,7,person,512.0,211.0,"(512, 211)",428,13,596,409
151,2,person,753.0,190.5,"(753, 190)",694,0,812,381
151,7,person,510.5,214.0,"(511, 214)",425,11,596,417
152,2,person,751.0,191.5,"(751, 191)",692,0,810,383
152,7,person,508.5,217.0,"(508, 217)",422,11,595,423
153,2,person,749.0,191.5,"(749, 191)",690,0,808,383
153,7,person,506.0,217.0,"(506, 217)",419,9,593,425
154,2,person,747.5,191.0,"(748, 191)",689,0,806,382
154,7,person,502.5,216.0,"(502, 216)",416,6,589,426
155,2,person,747.5,191.0,"(747, 191)",690,0,805,382
155,7,person,501.0,216.0,"(501, 216)",415,5,587,427
156,2,person,746.0,189.5,"(746, 189)",689,0,803,379
156,7,person,499.5,216.5,"(500, 216)",414,5,585,428
157,2,person,745.5,186.5,"(746, 186)",690,0,801,373
157,7,person,498.0,216.5,"(498, 216)",414,6,582,427
158,2,person,746.0,184.0,"(746, 184)",691,0,801,368
158,7,person,488.5,212.0,"(488, 212)",408,5,569,419
159,2,person,745.5,180.5,"(746, 180)",692,0,799,361
159,7,person,480.0,211.5,"(480, 212)",400,1,560,422
160,2,person,744.0,176.5,"(744, 176)",692,0,796,353
160,7,person,475.0,213.0,"(475, 213)",396,0,554,426
161,2,person,743.5,175.0,"(743, 175)",693,0,794,350
161,7,person,472.5,214.0,"(473, 214)",395,0,550,428
162,2,person,742.5,172.5,"(742, 172)",693,0,792,345
162,7,person,468.5,213.0,"(469, 212)",393,0,544,426
163,2,person,742.0,172.0,"(742, 172)",693,0,791,344
163,7,person,468.0,211.5,"(468, 211)",394,0,542,423
164,2,person,735.0,175.0,"(735, 175)",685,0,785,350
164,7,person,464.5,208.0,"(464, 208)",392,0,537,416
165,2,person,731.5,178.0,"(732, 178)",681,0,782,356
165,7,person,455.0,206.0,"(455, 206)",386,5,524,407
166,2,person,729.5,178.5,"(729, 178)",679,0,780,357
166,7,person,449.5,204.0,"(450, 204)",382,3,517,405
167,2,person,728.5,179.0,"(729, 179)",679,0,778,358
167,7,person,447.5,203.5,"(448, 204)",381,3,514,404
168,2,person,725.5,180.5,"(726, 180)",676,0,775,361
168,7,person,440.5,207.5,"(441, 208)",375,5,506,410
169,2,person,722.0,178.0,"(722, 178)",673,0,771,356
169,7,person,437.0,212.0,"(437, 212)",373,10,501,414
170,2,person,717.5,178.0,"(717, 178)",668,0,767,356
170,7,person,432.0,221.5,"(432, 221)",366,12,498,431
171,2,person,709.5,179.5,"(709, 179)",658,0,761,359
171,7,person,428.0,225.0,"(428, 225)",361,10,495,440
172,2,person,703.0,176.0,"(703, 176)",651,0,755,352
172,7,person,424.5,226.5,"(424, 226)",358,10,491,443
173,2,person,700.5,174.5,"(701, 174)",647,0,754,349
173,7,person,423.0,227.0,"(423, 227)",357,10,489,444
174,2,person,696.5,174.5,"(696, 174)",642,0,751,349
174,7,person,421.0,228.5,"(421, 229)",355,13,487,444
175,2,person,693.0,175.0,"(693, 175)",637,3,749,347
175,7,person,416.5,231.0,"(417, 231)",349,9,484,453
176,2,person,691.0,175.0,"(691, 175)",633,3,749,347
176,7,person,413.0,234.5,"(413, 235)",344,3,482,466
177,2,person,692.0,175.5,"(692, 176)",633,3,751,348
177,7,person,408.5,234.5,"(409, 235)",341,6,476,463
178,2,person,691.0,176.5,"(691, 177)",631,5,751,348
178,7,person,407.0,236.0,"(407, 236)",340,9,474,463
179,2,person,691.0,177.0,"(691, 177)",630,6,752,348
179,7,person,423.0,236.0,"(423, 236)",353,9,493,463
180,2,person,685.0,178.0,"(685, 178)",621,2,749,354
180,7,person,408.5,236.0,"(409, 236)",339,10,478,462
181,2,person,680.0,179.0,"(680, 179)",614,0,746,358
181,7,person,402.5,235.5,"(403, 236)",333,8,472,463
182,2,person,677.5,186.0,"(677, 186)",609,0,746,372
182,7,person,400.5,236.5,"(400, 237)",331,6,470,467
183,2,person,673.0,191.0,"(673, 191)",604,0,742,382
183,7,person,389.0,237.0,"(389, 237)",319,4,459,470
184,2,person,669.5,185.0,"(669, 185)",602,0,737,370
184,7,person,384.0,236.5,"(384, 237)",315,5,453,468
185,2,person,668.0,183.0,"(668, 183)",600,0,736,366
185,7,person,382.0,236.5,"(382, 237)",314,5,450,468
186,2,person,664.0,188.0,"(664, 188)",595,0,733,376
186,7,person,381.0,235.5,"(381, 235)",314,5,448,466
187,2,person,660.5,191.0,"(660, 191)",592,0,729,382
187,7,person,379.5,235.5,"(379, 235)",312,1,447,470
188,2,person,658.5,193.0,"(658, 192)",591,0,726,386
188,7,person,377.5,235.5,"(377, 236)",310,0,445,471
189,2,person,653.5,189.0,"(654, 189)",589,0,718,378
189,7,person,376.0,239.5,"(376, 239)",308,0,444,479
190,2,person,651.5,188.0,"(651, 188)",589,0,714,376
190,7,person,374.0,239.0,"(374, 239)",307,0,441,478
191,2,person,650.0,187.5,"(650, 187)",589,0,711,375
191,7,person,373.5,239.0,"(373, 238)",307,0,440,478
192,2,person,647.5,186.0,"(647, 186)",588,0,707,372
192,7,person,368.0,248.5,"(368, 249)",303,14,433,483
192,9,person,228.5,227.0,"(228, 227)",192,84,265,370
193,2,person,645.0,183.0,"(645, 183)",587,0,703,366
193,7,person,363.5,253.0,"(364, 253)",299,20,428,486
193,9,person,228.0,229.5,"(228, 229)",191,86,265,373
194,2,person,644.0,179.5,"(644, 179)",587,0,701,359
194,7,person,360.5,255.0,"(360, 255)",296,22,425,488
194,9,person,228.0,229.5,"(228, 229)",191,85,265,374
195,2,person,635.5,181.0,"(636, 181)",578,0,693,362
195,7,person,357.0,257.5,"(357, 257)",291,22,423,493
195,9,person,228.5,229.0,"(228, 229)",191,84,266,374
196,2,person,629.5,182.0,"(629, 182)",572,0,687,364
196,7,person,352.0,260.0,"(352, 260)",282,12,422,508
196,9,person,229.0,229.5,"(229, 229)",192,84,266,375
197,2,person,627.0,182.5,"(627, 182)",569,0,685,365
197,7,person,350.0,260.5,"(350, 261)",278,8,422,513
197,9,person,229.0,229.5,"(229, 230)",192,84,266,375
198,2,person,619.0,182.5,"(619, 182)",560,0,678,365
198,7,person,348.0,264.0,"(348, 264)",274,6,422,522
198,9,person,230.5,228.5,"(230, 228)",193,82,268,375
199,2,person,615.5,182.0,"(615, 182)",556,0,675,364
199,7,person,344.0,266.5,"(344, 267)",269,5,419,528
199,9,person,228.5,214.0,"(228, 214)",189,55,268,373
200,2,person,612.0,182.0,"(612, 182)",551,0,673,364
200,7,person,343.0,268.0,"(343, 268)",266,1,420,535
200,9,person,228.5,212.0,"(229, 212)",188,50,269,374
201,2,person,612.0,182.0,"(612, 182)",550,0,674,364
201,7,person,338.5,269.5,"(339, 269)",261,2,416,537
202,2,person,608.0,181.0,"(608, 181)",545,0,671,362
202,7,person,334.0,269.5,"(334, 270)",256,2,412,537
202,9,person,238.5,187.0,"(238, 187)",194,10,283,364
203,2,person,606.5,181.0,"(607, 181)",543,0,670,362
203,7,person,332.0,270.0,"(332, 270)",253,2,411,538
203,9,person,240.0,183.0,"(240, 183)",195,4,285,362
204,2,person,605.5,179.5,"(605, 180)",541,0,670,359
204,7,person,329.5,270.0,"(330, 270)",250,2,409,538
204,9,person,240.0,182.5,"(240, 182)",194,0,286,365
205,2,person,602.0,180.5,"(602, 180)",537,2,667,359
205,7,person,325.0,269.0,"(325, 269)",244,0,406,538
205,9,person,241.0,184.0,"(241, 184)",194,-2,288,370
206,2,person,599.5,180.5,"(600, 180)",534,2,665,359
206,7,person,321.5,270.0,"(322, 270)",240,0,403,540
206,9,person,239.0,185.0,"(239, 185)",192,-3,286,373
207,2,person,599.0,181.5,"(599, 182)",533,3,665,360
207,7,person,318.0,270.5,"(318, 270)",236,0,400,541
207,9,person,237.0,186.0,"(237, 186)",191,-3,283,375
208,2,person,598.0,184.5,"(598, 185)",530,1,666,368
208,7,person,314.0,280.0,"(314, 280)",234,17,394,543
208,9,person,237.0,184.0,"(237, 184)",192,-3,282,371
209,2,person,598.0,185.5,"(598, 186)",530,0,666,371
209,7,person,313.0,284.0,"(313, 284)",234,24,392,544
209,9,person,236.5,183.5,"(237, 183)",192,-2,281,369
210,2,person,598.5,184.5,"(598, 184)",531,0,666,369
210,7,person,311.5,273.5,"(312, 274)",231,8,392,539
210,9,person,234.0,183.5,"(234, 183)",190,-2,278,369
211,2,person,597.0,183.5,"(597, 184)",530,2,664,365
211,7,person,308.0,271.0,"(308, 271)",226,3,390,539
211,9,person,232.5,183.5,"(233, 183)",190,-1,275,368
212,2,person,588.0,186.5,"(588, 187)",520,0,656,373
212,7,person,306.0,280.5,"(306, 281)",225,15,387,546
212,9,person,232.0,183.5,"(232, 183)",190,-1,274,368
213,2,person,582.0,187.0,"(582, 187)",514,0,650,374
213,7,person,302.0,290.0,"(302, 290)",215,5,389,575
213,9,person,232.0,181.5,"(232, 181)",190,-4,274,367
214,2,person,577.0,186.5,"(577, 186)",510,0,644,373
214,7,person,298.0,272.0,"(298, 272)",216,1,380,543
215,2,person,574.5,186.5,"(575, 186)",508,0,641,373
215,7,person,296.5,265.0,"(297, 265)",217,0,376,530
216,2,person,570.0,186.5,"(570, 186)",505,0,635,373
216,7,person,296.5,256.0,"(297, 256)",220,0,373,512
217,2,person,565.5,186.0,"(566, 186)",501,0,630,372
217,7,person,294.0,255.0,"(294, 254)",218,0,370,510
217,9,person,299.0,204.5,"(299, 204)",256,21,342,388
218,2,person,560.5,183.5,"(560, 183)",498,0,623,367
218,9,person,304.5,205.5,"(305, 205)",261,21,348,390
218,10,person,309.5,360.0,"(310, 360)",165,1,454,719
219,2,person,556.5,182.5,"(557, 182)",496,0,617,365
219,10,person,327.5,359.5,"(328, 360)",183,0,472,719
220,2,person,553.5,181.5,"(553, 181)",494,0,613,363
220,10,person,341.5,359.5,"(341, 359)",197,0,486,719
221,2,person,552.5,181.5,"(552, 181)",494,0,611,363
221,10,person,345.0,359.5,"(345, 359)",200,0,490,719
222,2,person,551.0,180.5,"(551, 180)",494,0,608,361
222,10,person,358.0,359.5,"(358, 359)",212,0,504,719
223,2,person,549.5,181.0,"(549, 181)",493,0,606,362
