frame_id,object_id,class,x,y,center,xmin,ymin,xmax,ymax
52,1,person,766.0,234.5,"(766, 234)",704,31,828,438
52,2,person,311.0,315.0,"(311, 315)",249,111,373,519
52,3,person,829.5,176.0,"(829, 176)",792,26,867,326
53,1,person,763.5,234.5,"(764, 235)",702,31,825,438
53,2,person,311.5,313.0,"(311, 313)",250,111,373,515
53,3,person,830.0,176.5,"(830, 176)",794,26,866,327
54,1,person,760.0,235.5,"(760, 235)",698,32,822,439
54,2,person,312.0,313.0,"(312, 313)",249,110,375,516
54,3,person,830.0,173.5,"(830, 173)",794,24,866,323
55,1,person,756.0,236.0,"(756, 236)",694,32,818,440
55,2,person,314.5,316.0,"(314, 316)",249,107,380,525
55,3,person,831.5,173.5,"(831, 174)",795,24,868,323
56,1,person,755.5,236.5,"(755, 237)",693,31,818,442
56,2,person,317.0,318.5,"(317, 319)",250,107,384,530
56,3,person,833.5,173.5,"(833, 174)",797,24,870,323
57,1,person,753.0,237.5,"(753, 237)",691,35,815,440
57,2,person,320.5,315.5,"(321, 315)",253,107,388,524
57,3,person,838.5,175.0,"(839, 175)",802,25,875,325
58,1,person,751.5,238.5,"(751, 239)",690,36,813,441
58,2,person,324.5,318.5,"(324, 319)",255,107,394,530
58,3,person,842.0,176.5,"(842, 177)",805,26,879,327
59,1,person,751.0,239.5,"(751, 239)",690,37,812,442
59,2,person,325.5,320.5,"(326, 321)",255,108,396,533
59,3,person,843.0,177.5,"(843, 177)",806,27,880,328
60,1,person,750.5,241.0,"(750, 241)",689,36,812,446
60,2,person,327.5,324.5,"(327, 325)",255,110,400,539
60,3,person,844.5,179.0,"(845, 179)",807,30,882,328
61,1,person,748.5,243.0,"(748, 243)",688,40,809,446
61,2,person,333.0,332.0,"(333, 332)",258,112,408,552
61,3,person,846.0,179.5,"(846, 179)",808,31,884,328
62,1,person,745.5,241.5,"(745, 242)",687,42,804,441
62,2,person,342.5,338.5,"(343, 339)",263,113,422,564
62,3,person,849.0,179.0,"(849, 179)",810,32,888,326
63,1,person,742.5,240.5,"(743, 241)",684,41,801,440
63,2,person,351.0,345.0,"(351, 345)",268,117,434,573
63,3,person,854.0,178.5,"(854, 179)",813,30,895,327
64,1,person,733.5,242.0,"(734, 242)",672,30,795,454
64,2,person,356.5,346.0,"(357, 346)",271,118,442,574
64,3,person,857.5,179.5,"(857, 179)",814,33,901,326
65,1,person,730.5,243.5,"(731, 243)",668,27,793,460
65,2,person,358.5,346.0,"(359, 346)",271,118,446,574
65,3,person,858.5,179.5,"(858, 180)",813,33,904,326
66,1,person,728.5,242.5,"(729, 243)",667,28,790,457
66,2,person,363.0,350.0,"(363, 350)",274,122,452,578
66,3,person,860.5,179.5,"(860, 180)",812,32,909,327
67,1,person,727.5,249.5,"(727, 250)",667,35,788,464
67,2,person,366.0,350.0,"(366, 350)",277,125,455,575
67,3,person,862.5,181.0,"(862, 181)",812,34,913,328
68,1,person,724.5,245.0,"(724, 245)",666,38,783,452
68,2,person,371.5,358.0,"(372, 358)",280,130,463,586
68,3,person,865.0,182.5,"(865, 183)",813,35,917,330
69,1,person,721.0,243.0,"(721, 243)",663,37,779,449
69,2,person,374.0,365.0,"(374, 365)",280,132,468,598
69,3,person,866.5,185.5,"(866, 185)",811,34,922,337
70,1,person,716.0,242.5,"(716, 242)",658,35,774,450
70,2,person,382.0,370.5,"(382, 371)",287,134,477,607
70,3,person,867.5,187.0,"(868, 187)",810,33,925,341
71,1,person,715.0,241.5,"(715, 241)",657,34,773,449
71,2,person,385.0,373.0,"(385, 373)",289,135,481,611
71,3,person,867.5,188.0,"(868, 188)",808,33,927,343
72,1,person,711.5,241.0,"(712, 241)",653,32,770,450
72,2,person,386.0,375.5,"(386, 375)",290,137,482,614
72,3,person,869.5,189.0,"(870, 189)",809,35,930,343
73,1,person,707.5,241.5,"(708, 241)",649,34,766,449
73,2,person,387.5,375.5,"(388, 375)",291,134,484,617
73,3,person,872.0,189.0,"(872, 189)",811,36,933,342
74,1,person,700.0,243.0,"(700, 243)",640,32,760,454
74,2,person,396.5,377.0,"(397, 377)",300,137,493,617
74,3,person,875.5,188.0,"(876, 188)",814,36,937,340
75,1,person,694.0,246.5,"(694, 246)",633,33,755,460
75,2,person,402.0,376.0,"(402, 376)",306,136,498,616
75,3,person,879.5,190.5,"(880, 190)",818,42,941,339
76,1,person,685.0,250.5,"(685, 250)",623,44,747,457
76,2,person,403.5,374.5,"(403, 375)",308,135,499,614
76,3,person,885.5,191.5,"(886, 191)",823,42,948,341
77,1,person,681.5,252.0,"(681, 252)",619,48,744,456
77,2,person,403.5,374.0,"(403, 374)",308,134,499,614
77,3,person,887.5,191.5,"(888, 192)",824,42,951,341
78,1,person,675.0,251.5,"(675, 252)",609,46,741,457
78,2,person,407.5,372.5,"(407, 373)",312,129,503,616
78,3,person,891.5,193.0,"(891, 193)",831,49,952,337
79,1,person,668.5,250.5,"(669, 250)",601,43,736,458
79,2,person,411.5,369.5,"(411, 370)",317,124,506,615
79,3,person,897.0,194.5,"(897, 195)",837,52,957,337
80,1,person,663.5,251.5,"(664, 252)",594,45,733,458
80,2,person,417.0,370.0,"(417, 370)",322,119,512,621
80,3,person,907.5,195.5,"(907, 195)",847,49,968,342
81,1,person,659.0,253.0,"(659, 253)",588,45,730,461
81,2,person,422.5,373.0,"(422, 373)",328,119,517,627
81,3,person,916.0,192.5,"(916, 192)",857,47,975,338
82,1,person,656.5,253.0,"(656, 253)",583,42,730,464
82,2,person,428.5,375.5,"(429, 376)",335,120,522,631
82,3,person,922.5,194.0,"(923, 194)",864,46,981,342
83,1,person,655.0,252.5,"(655, 252)",580,40,730,465
83,2,person,430.5,376.5,"(431, 377)",339,121,522,632
83,3,person,925.0,195.0,"(925, 195)",867,46,983,344
84,1,person,651.0,256.5,"(651, 256)",574,42,728,471
84,2,person,434.0,375.0,"(434, 375)",345,123,523,627
84,3,person,929.0,192.0,"(929, 192)",873,45,985,339
85,1,person,649.0,258.5,"(649, 258)",571,42,727,475
85,2,person,449.0,389.5,"(449, 390)",358,128,540,651
85,3,person,936.0,191.0,"(936, 191)",881,42,991,340
86,1,person,650.5,259.0,"(650, 259)",574,46,727,472
86,2,person,464.0,397.0,"(464, 397)",372,131,556,663
86,3,person,940.0,190.5,"(940, 191)",886,41,994,340
87,1,person,649.0,257.5,"(649, 258)",572,42,726,473
87,2,person,464.0,397.0,"(464, 397)",376,140,552,654
87,3,person,942.5,191.0,"(942, 191)",890,43,995,339
88,1,person,647.5,258.0,"(648, 258)",570,39,725,477
88,2,person,492.0,403.0,"(492, 403)",399,137,585,669
88,3,person,943.0,195.0,"(943, 195)",890,43,996,347
89,1,person,648.0,258.0,"(648, 258)",571,39,725,477
89,2,person,501.5,405.0,"(501, 405)",405,136,598,674
89,3,person,943.5,196.5,"(943, 197)",891,43,996,350
90,1,person,645.0,259.0,"(645, 259)",567,36,723,482
90,2,person,510.5,413.0,"(510, 413)",412,144,609,682
90,3,person,946.0,198.5,"(946, 198)",894,45,998,352
91,1,person,643.0,262.0,"(643, 262)",564,35,722,489
91,2,person,513.5,416.0,"(513, 416)",414,149,613,683
91,3,person,950.5,201.5,"(951, 202)",898,47,1003,356
92,1,person,639.5,263.0,"(640, 263)",560,35,719,491
92,2,person,520.5,419.0,"(521, 419)",420,154,621,684
92,3,person,954.0,205.0,"(954, 205)",900,49,1008,361
93,1,person,636.0,263.0,"(636, 263)",558,37,714,489
93,2,person,525.0,419.0,"(525, 419)",424,158,626,680
93,3,person,955.5,207.0,"(956, 207)",901,51,1010,363
94,1,person,632.5,262.0,"(632, 262)",557,40,708,484
94,2,person,529.0,417.0,"(529, 417)",428,158,630,676
94,3,person,954.0,211.0,"(954, 211)",898,52,1010,370
95,1,person,631.5,261.5,"(631, 262)",557,41,706,482
95,2,person,530.0,416.5,"(530, 416)",429,159,631,674
95,3,person,954.0,212.5,"(954, 213)",897,52,1011,373
96,1,person,628.0,263.0,"(628, 263)",556,49,700,477
96,2,person,534.0,418.0,"(534, 418)",432,161,636,675
96,3,person,953.5,214.0,"(954, 214)",896,52,1011,376
97,1,person,623.0,262.5,"(623, 262)",552,49,694,476
97,2,person,534.5,419.0,"(535, 419)",433,163,636,675
97,3,person,958.5,220.5,"(959, 220)",900,60,1017,381
98,1,person,619.0,261.5,"(619, 262)",548,45,690,478
98,2,person,543.5,419.5,"(543, 420)",440,158,647,681
98,3,person,960.5,222.5,"(961, 223)",900,59,1021,386
99,1,person,609.5,251.0,"(610, 251)",539,35,680,467
99,2,person,557.0,417.0,"(557, 417)",454,154,660,680
99,3,person,962.0,224.5,"(962, 225)",900,58,1024,391
100,1,person,605.5,250.0,"(606, 250)",535,34,676,466
100,2,person,567.5,416.0,"(567, 416)",467,154,668,678
100,3,person,966.0,220.0,"(966, 220)",903,53,1029,387
101,2,person,571.5,416.0,"(571, 416)",473,154,670,678
101,3,person,967.5,219.0,"(968, 219)",904,52,1031,386
102,2,person,573.0,408.0,"(573, 408)",477,147,669,669
102,3,person,970.0,218.0,"(970, 218)",906,50,1034,386
103,2,person,575.5,410.5,"(575, 410)",481,149,670,672
103,3,person,975.5,217.0,"(975, 217)",911,48,1040,386
104,2,person,579.0,414.0,"(579, 414)",485,150,673,678
104,3,person,979.0,221.5,"(979, 222)",916,59,1042,384
105,2,person,583.0,412.0,"(583, 412)",490,149,676,675
105,3,person,985.5,223.0,"(986, 223)",922,58,1049,388
106,2,person,594.5,412.0,"(595, 412)",503,152,686,672
106,3,person,990.5,220.0,"(991, 220)",926,54,1055,386
107,2,person,599.0,412.0,"(599, 412)",508,153,690,671
107,3,person,992.0,219.0,"(992, 219)",927,52,1057,386
108,1,person,569.5,210.5,"(569, 210)",517,51,622,370
108,2,person,608.5,415.0,"(609, 415)",518,155,699,675
108,3,person,996.5,221.5,"(997, 221)",933,58,1060,385
109,1,person,562.5,222.5,"(562, 223)",506,51,619,394
109,2,person,612.0,413.5,"(612, 413)",518,151,706,676
109,3,person,1002.0,224.0,"(1002, 224)",938,59,1066,389
110,1,person,562.0,228.0,"(562, 228)",504,51,620,405
110,2,person,623.0,411.0,"(623, 411)",526,145,720,677
110,3,person,1007.0,224.5,"(1007, 225)",943,57,1071,392
111,1,person,565.5,232.0,"(566, 232)",504,50,627,414
111,2,person,624.0,410.0,"(624, 410)",524,146,724,674
111,3,person,1013.0,224.5,"(1013, 225)",950,57,1076,392
112,1,person,561.5,279.0,"(562, 279)",486,49,637,509
112,2,person,631.0,407.0,"(631, 407)",527,140,735,674
112,3,person,1016.0,226.5,"(1016, 227)",952,53,1080,400
113,1,person,560.0,295.5,"(560, 296)",480,49,640,542
113,2,person,634.0,406.5,"(634, 406)",527,138,741,675
113,3,person,1016.0,228.0,"(1016, 228)",952,53,1080,403
114,1,person,558.0,306.0,"(558, 306)",477,50,639,562
114,2,person,641.0,406.0,"(641, 406)",533,140,749,672
114,3,person,1016.0,231.5,"(1016, 232)",953,56,1079,407
115,1,person,557.0,297.5,"(557, 298)",479,45,635,550
115,2,person,649.0,406.0,"(649, 406)",540,140,758,672
115,3,person,1016.0,235.5,"(1016, 236)",954,61,1078,410
116,1,person,553.5,297.0,"(554, 297)",476,39,631,555
116,2,person,657.5,403.5,"(658, 404)",551,147,764,660
116,3,person,1019.0,239.0,"(1019, 239)",956,62,1082,416
117,1,person,550.0,296.0,"(550, 296)",475,40,625,552
117,2,person,664.0,398.0,"(664, 398)",560,151,768,645
117,3,person,1019.5,240.5,"(1020, 240)",956,60,1083,421
118,1,person,548.0,308.5,"(548, 309)",471,43,625,574
118,2,person,671.5,394.0,"(672, 394)",570,153,773,635
118,3,person,1022.0,239.5,"(1022, 239)",960,62,1084,417
119,1,person,547.0,313.5,"(547, 314)",470,45,624,582
119,2,person,674.0,392.5,"(674, 392)",573,154,775,631
119,3,person,1022.5,238.5,"(1022, 239)",961,63,1084,414
120,1,person,541.0,297.0,"(541, 297)",470,49,612,545
120,2,person,675.0,397.0,"(675, 397)",571,152,779,642
120,3,person,1023.5,242.0,"(1024, 242)",962,64,1085,420
121,1,person,539.5,292.0,"(540, 292)",470,50,609,534
121,2,person,677.0,406.0,"(677, 406)",570,152,784,660
121,3,person,1024.0,242.5,"(1024, 243)",962,63,1086,422
122,1,person,535.0,291.5,"(535, 292)",466,51,604,532
122,2,person,692.5,402.5,"(692, 402)",587,146,798,659
122,3,person,1024.5,246.0,"(1024, 246)",962,66,1087,426
123,1,person,529.5,304.5,"(530, 305)",460,61,599,548
123,2,person,698.5,407.0,"(698, 407)",592,144,805,670
123,3,person,1024.5,249.0,"(1024, 249)",961,65,1088,433
124,1,person,525.5,311.5,"(526, 311)",458,71,593,552
124,2,person,701.0,407.0,"(701, 407)",595,141,807,673
124,3,person,1025.5,250.5,"(1026, 250)",962,66,1089,435
125,1,person,524.5,314.0,"(524, 314)",458,75,591,553
125,2,person,702.0,407.0,"(702, 407)",597,140,807,674
125,3,person,1025.5,251.0,"(1026, 251)",962,66,1089,436
126,1,person,523.5,318.5,"(523, 318)",454,68,593,569
126,2,person,715.5,389.5,"(716, 390)",619,140,812,639
126,3,person,1027.5,253.0,"(1027, 253)",966,74,1089,432
127,1,person,519.0,321.0,"(519, 321)",447,59,591,583
127,2,person,725.0,380.5,"(725, 381)",633,138,817,623
127,3,person,1034.0,256.0,"(1034, 256)",976,81,1092,431
128,1,person,516.5,323.0,"(517, 323)",443,52,590,594
128,2,person,734.5,376.0,"(735, 376)",645,137,824,615
128,3,person,1039.0,259.0,"(1039, 259)",984,89,1094,429
129,1,person,515.0,321.0,"(515, 321)",442,51,588,591
129,2,person,743.0,374.5,"(743, 375)",654,133,832,616
129,3,person,1043.0,262.5,"(1043, 262)",991,95,1095,430
130,1,person,515.0,322.0,"(515, 322)",443,56,587,588
130,2,person,753.0,373.0,"(753, 373)",664,128,842,618
130,3,person,1046.0,262.0,"(1046, 262)",996,95,1096,429
131,1,person,515.5,322.5,"(515, 322)",443,58,588,587
131,2,person,756.5,373.0,"(757, 373)",668,127,845,619
131,3,person,1047.0,261.5,"(1047, 262)",999,95,1095,428
132,1,person,514.0,322.5,"(514, 322)",440,56,588,589
132,2,person,762.5,372.5,"(762, 373)",675,127,850,618
132,3,person,1049.0,263.5,"(1049, 263)",1003,99,1095,428
133,1,person,513.5,320.5,"(514, 321)",439,55,588,586
133,2,person,766.5,372.0,"(766, 372)",680,126,853,618
133,3,person,1050.5,265.0,"(1050, 265)",1007,103,1094,427
134,1,person,512.0,324.0,"(512, 324)",437,57,587,591
134,2,person,774.0,370.5,"(774, 371)",688,127,860,614
134,3,person,1051.5,269.0,"(1052, 269)",1010,108,1093,430
135,1,person,510.0,334.0,"(510, 334)",433,60,587,608
135,2,person,788.0,369.5,"(788, 369)",701,126,875,613
135,3,person,1053.0,270.5,"(1053, 270)",1013,113,1093,428
136,1,person,508.0,336.5,"(508, 337)",430,60,586,613
136,2,person,800.5,369.0,"(800, 369)",712,125,889,613
136,3,person,1053.5,271.5,"(1054, 271)",1016,116,1091,427
137,1,person,507.5,338.0,"(507, 338)",429,61,586,615
137,2,person,805.0,368.0,"(805, 368)",715,124,895,612
137,3,person,1053.5,271.5,"(1053, 272)",1017,117,1090,426
138,1,person,506.5,346.5,"(506, 347)",425,58,588,635
138,2,person,808.5,367.0,"(809, 367)",717,123,900,611
138,3,person,1054.0,279.0,"(1054, 279)",1019,125,1089,433
139,1,person,505.5,346.5,"(505, 346)",424,59,587,634
139,2,person,810.0,361.5,"(810, 362)",719,122,901,601
139,3,person,1055.5,282.0,"(1055, 282)",1021,129,1090,435
140,1,person,504.5,344.5,"(505, 345)",424,63,585,626
140,2,person,812.5,358.0,"(812, 358)",721,122,904,594
140,3,person,1056.5,283.5,"(1057, 284)",1023,132,1090,435
141,1,person,504.0,344.5,"(504, 344)",424,66,584,623
141,2,person,814.0,364.5,"(814, 365)",720,125,908,604
141,3,person,1057.5,284.0,"(1058, 284)",1025,133,1090,435
142,1,person,502.0,350.0,"(502, 350)",421,67,583,633
142,2,person,814.5,367.5,"(814, 368)",720,129,909,606
142,3,person,1059.0,286.5,"(1059, 286)",1027,138,1091,435
143,1,person,501.0,352.5,"(501, 352)",419,68,583,637
143,2,person,814.5,368.5,"(814, 368)",719,131,910,606
143,3,person,1059.5,287.0,"(1059, 287)",1028,139,1091,435
144,1,person,500.5,362.0,"(501, 362)",416,70,585,654
144,2,person,815.0,366.0,"(815, 366)",719,129,911,603
144,3,person,1059.5,289.0,"(1059, 289)",1029,145,1090,433
145,1,person,499.0,368.5,"(499, 369)",415,77,583,660
145,2,person,818.5,370.5,"(818, 371)",722,131,915,610
145,3,person,1060.5,291.0,"(1060, 291)",1030,148,1091,434
146,1,person,498.5,370.0,"(499, 370)",414,77,583,663
146,2,person,821.0,373.0,"(821, 373)",724,130,918,616
147,1,person,498.0,373.5,"(498, 374)",413,81,583,666
147,2,person,819.0,373.5,"(819, 374)",722,129,916,618
147,3,person,1057.0,313.0,"(1057, 313)",1032,195,1082,431
148,1,person,496.5,376.5,"(497, 377)",412,85,581,668
148,2,person,821.0,375.0,"(821, 375)",723,127,919,623
148,3,person,1057.5,317.0,"(1057, 317)",1033,203,1082,431
149,1,person,496.0,377.5,"(496, 377)",411,86,581,669
149,2,person,821.5,375.5,"(821, 375)",724,127,919,624
149,9,person,819.0,104.5,"(819, 105)",785,2,853,207
150,1,person,497.0,377.5,"(497, 378)",411,82,583,673
150,2,person,824.5,372.0,"(824, 372)",728,126,921,618
150,9,person,816.5,105.5,"(817, 106)",782,2,851,209
151,1,person,497.0,380.0,"(497, 380)",410,82,584,678
151,2,person,830.5,368.5,"(830, 369)",733,120,928,617
151,9,person,815.0,106.5,"(815, 106)",780,2,850,211
152,1,person,496.0,379.5,"(496, 380)",406,68,586,691
152,2,person,833.0,368.0,"(833, 368)",734,120,932,616
152,9,person,813.0,107.0,"(813, 107)",778,2,848,212
153,1,person,497.0,381.0,"(497, 381)",410,80,584,682
153,2,person,837.5,352.0,"(837, 352)",742,117,933,587
153,9,person,811.5,107.0,"(812, 107)",776,2,847,212
154,1,person,498.0,382.0,"(498, 382)",412,84,584,680
154,2,person,845.0,334.0,"(845, 334)",754,113,936,555
154,9,person,810.0,107.5,"(810, 108)",774,1,846,214
155,1,person,499.0,382.0,"(499, 382)",413,85,585,679
155,2,person,847.5,327.0,"(848, 327)",757,111,938,543
155,9,person,809.5,108.0,"(810, 108)",773,1,846,215
156,1,person,499.5,381.5,"(500, 382)",414,86,585,677
156,2,person,861.5,322.0,"(862, 322)",768,98,955,546
156,9,person,809.5,107.0,"(810, 107)",773,0,846,214
157,1,person,501.5,380.5,"(501, 380)",416,84,587,677
157,2,person,869.5,320.5,"(869, 321)",776,94,963,547
157,9,person,809.5,111.0,"(810, 111)",772,0,847,222
158,1,person,505.0,380.0,"(505, 380)",420,85,590,675
158,2,person,876.0,319.0,"(876, 319)",784,92,968,546
158,9,person,808.0,112.5,"(808, 112)",770,0,846,225
159,1,person,508.0,378.5,"(508, 379)",424,85,592,672
159,2,person,887.5,318.0,"(888, 318)",800,97,975,539
159,9,person,806.0,113.5,"(806, 113)",768,0,844,227
160,1,person,512.0,377.5,"(512, 378)",428,82,596,673
160,2,person,891.5,318.5,"(892, 319)",808,103,975,534
160,9,person,803.5,113.5,"(804, 113)",765,0,842,227
161,1,person,513.5,377.0,"(514, 377)",430,81,597,673
161,2,person,893.0,319.5,"(893, 319)",812,106,974,533
161,9,person,803.0,113.5,"(803, 113)",765,0,841,227
162,1,person,517.5,376.0,"(517, 376)",436,84,599,668
162,2,person,895.0,318.5,"(895, 319)",815,103,975,534
162,9,person,802.5,114.0,"(803, 114)",764,0,841,228
163,1,person,521.5,378.5,"(522, 378)",439,82,604,675
163,2,person,897.0,317.5,"(897, 317)",819,103,975,532
163,9,person,800.5,114.5,"(800, 114)",763,0,838,229
